region,prefecture,commune,canton,operateur,lat,lon
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.2270261471593145,1.1420425392813562
Kara,Bassar,Bassar 1,Bassar,Nsp,9.257394517293385,0.7847361061016546
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.160638964155638,1.2755607363873704
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.213068333333333,1.1440533333333331
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.161272116237612,1.2764346442802517
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.220483448165329,1.1599839485268333
Maritime,Golfe,Golfe 1,Bè-Est,Moov,6.160571919115471,1.275918462040365
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.167585882945933,1.2941561325088327
Maritime,Lacs,Lacs 1,Canton D’Aneho,"Moov, Togocom",6.23859365215271,1.6108046530007083
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.16934922709732,1.2901054850365345
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.2315249999999995,1.1289733333333334
Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Togocom,6.257014215949157,1.219507633639809
Plateaux,Wawa,Wawa 3,Ounabé,"Moov, Togocom",7.558083333333333,0.9758933333333334
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.163775061235153,1.2771033584867604
Kara,Bassar,Bassar 1,Bassar,Nsp,9.258190672875807,0.786916392312144
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1648307365035055,1.2770188953088304
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.164924004430043,1.2780450796077427
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.182205000000001,1.2729849999999998
Maritime,Golfe,Golfe 1,Bè-Est,Nsp,6.1650905000808205,1.279127772669475
Plateaux,Wawa,Wawa 3,Ounabé,Togocom,7.558706666666666,0.9763983333333334
Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Togocom,6.253909138677753,1.2135075790531937
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.2224235578941345,1.1587315743339521
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.166497420372103,1.2779845854934997
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.183648702637837,1.2716099337240685
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.169435724114562,1.3438386807819465
Savanes,Tône,Tône 4,Korbongou,Nsp,10.91273023417249,0.3062767612228693
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.169301804268346,1.3435327744977896
Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Togocom,6.253017566432439,1.211357199544557
Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",6.266968333333334,1.1491633333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.212578333333332,1.1422750000000002
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.184469568850012,1.2727849446629536
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.227534739393933,1.1558148426129333
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.218400714619091,1.159676931758929
Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Togocom,6.253601344245628,1.2094157938846455
Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Togocom,6.263233400907745,1.1303415580168619
Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,"Moov, Togocom",6.255252384194168,1.2080621400397193
Kara,Bassar,Bassar 1,Bassar,Nsp,9.26133429337084,0.7787360018235078
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.215048333333334,1.1606366666666665
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.221214289127992,1.1335766188405183
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Togocom,6.261689999409669,1.1275789631209587
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.212179834332055,1.1600723797637875
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.243228597955307,1.1788325758672977
Plateaux,Wawa,Wawa 3,Okou,"Moov, Togocom",7.572778555401337,0.8541120980502871
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.220423333333334,1.136835
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.242964651596137,1.1795712955889996
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.165182740283502,1.2741537733456407
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.184917054434899,1.273046353637607
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1641328398516295,1.2712139709111645
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.162338034057011,1.2718056413853054
Savanes,Oti,Oti 1,Mango,Nsp,10.348443333333334,0.4701566666666667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.143246666666666,1.2432966666666667
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.161804591545845,1.271814188513741
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.162306630307179,1.2741553492827737
Maritime,Golfe,Golfe 6,Baguida,Togocom,6.174175000000001,1.32993
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.886101791905224,0.6681825271559004
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.154726666666666,1.2696
Maritime,Golfe,Golfe 6,Baguida,Nsp,6.17696,1.3311483333333332
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.154601875622542,1.270224855607245
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.154870545130081,1.2712161868194256
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.164059980387968,1.2838590876031595
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.142671666666667,1.2430400000000001
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Nsp,6.216905000000001,1.1395616666666666
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.155144310975547,1.2724718704602158
Maritime,Golfe,Golfe 6,Baguida,Togocom,6.178463333333334,1.3339383333333332
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.187340331109378,1.2736105477983495
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.158175107325057,1.2822372297550975
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.127668236646662,1.2085208983287548
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.157178920570515,1.279069148234234
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.187006694826747,1.2484593013513727
Maritime,Golfe,Golfe 2,Bè-Centre,Togocom,6.1846059434683776,1.2477278735966215
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.134079145619927,1.2150969531620064
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.158736666666666,1.2848016666666666
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.166179944485665,1.2864069674014502
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.187497580246392,1.2699347038823043
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.2135077047331695,1.175069183919159
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.133264840167934,1.2152187116987176
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,6.134669721235024,1.2140905449837178
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.213763416171399,1.1747046639428464
Maritime,Golfe,Golfe 6,Baguida,Togocom,6.176781666666667,1.3340683333333334
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.180756666666667,1.33642
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.144720175436728,1.2475486302216707
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.127644857051526,1.2085269151111324
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.146221057587454,1.2509156218822917
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.196123929435762,1.1903917153118824
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.214878003284703,1.1748219942506744
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.196279218854119,1.1908074512851914
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.191580000000001,1.1912216666666666
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.188040914542095,1.2676075758067848
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.192391429144206,1.1928342866638664
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.221701596707811,1.1570621041123672
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.215323037087518,1.1737253351250374
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.215504062596293,1.172815500161898
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.192006666666667,1.1946466666666666
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.2182919681963895,1.1589888414311438
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1980790633467056,1.1956457788716421
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.191960612113929,1.1959738093338934
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.2052033333333325,1.1899183333333334
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.189332912636381,1.2652610343561286
Kara,Bassar,Bassar 1,Bassar,Nsp,9.261149240053932,0.7786386101227452
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.215888333333334,1.1722783333333333
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.188730656481934,1.2629473431124631
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.199057999462822,1.1982352576968316
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1769750000000005,1.366085
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.222975000000001,1.1536516666666667
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.216160203229214,1.1723606383886804
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.214155400934558,1.1852846101666805
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1824530202033525,1.176616870681195
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.183959629301995,1.1777499065333643
Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Nsp,9.968966768421815,0.5728767121864693
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.193405250030498,1.180660595268068
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.217897740956413,1.173560952755934
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.204621961224405,1.190263820635928
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.195355000000001,1.18197
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1289065107196015,1.2006949429342595
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.235906666666667,1.2007383333333335
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.190110568008575,1.26212907194712
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.178158333333332,1.3660816666666666
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.177719999999999,1.3661133333333335
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.218789051727275,1.1740071305202868
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.236078333333334,1.2008800000000002
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.179847328953022,1.1748732218723694
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1797605816825785,1.1748298961570622
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.189756666666667,1.19462
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.226702167472604,1.1594348380579056
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1900697625277825,1.1976774591146575
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.202063553726017,1.1915973433910807
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.219083333333333,1.1739199999999999
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1767742182481085,1.365256850943165
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.199089765517328,1.196809908305323
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.223126666666667,1.1582283333333334
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.220445053540248,1.1743510327235118
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.198797521987269,1.1825691417530926
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.20198850345737,1.1927068041321798
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.17665036024736,1.3643581532723474
Maritime,Avé,Avé 1,Assahoun,Nsp,6.447508333333333,0.9078
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.201669357102309,1.1934106856167888
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.2360083333333325,1.1993066666666667
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.237261666666666,1.2011433333333335
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.192330189366946,1.2630533691906192
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.161701162942331,1.2872015210475831
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.2102636191357,1.1583942163383552
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.178403062447272,1.1792462891951403
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.178005502158309,1.1793115558304805
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.258620200039632,1.1155464206321233
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.219592978726841,1.1765986435867055
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1626196000808555,1.284181250147107
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.211840144954044,1.1600121783528665
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.188045,1.1951233333333335
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.2012772783505765,1.194294857079629
Maritime,Zio,Zio 2,Mission-Tové,Nsp,6.304298683798902,1.1158106319157841
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.2383824159523575,1.203122804964442
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.216038841787768,1.1823392990958468
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.178669440905842,1.1806160668483259
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.179385,1.18072
Maritime,Golfe,Golfe 6,Baguida,Nsp,6.179465000000001,1.3589283333333335
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.216411145437294,1.1822353375406152
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.200731666666667,1.19296
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.201126491203872,1.194642170998445
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.221682690628345,1.1744245862484768
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190538333333334,1.193495
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.215115188954915,1.158795495191153
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.199812021409325,1.1852972395158814
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.239518333333333,1.2044416666666666
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170125448088921,1.2816767526546262
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.217938483246974,1.1816992745674217
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.21813456140415,1.1820628283849914
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.218005210063373,1.1822444301691595
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.2464108,1.1762505
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.218727245408402,1.1821321053026672
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.217975518279203,1.1769381012777724
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.1997833333333325,1.1957799999999998
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.187575,1.1929733333333334
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.181740752122159,1.1799342198534732
Maritime,Zio,Zio 2,Mission-Tové,Togocom,6.287945,1.12946
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.249823333333334,1.1771883333333333
Maritime,Zio,Zio 2,Mission-Tové,"Moov, Togocom",6.288299608596508,1.1384903720911406
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.188301666666666,1.1926750000000002
Kara,Kozah,Kozah 1,Commune De Kara,Nsp,9.564727260258154,1.221133701052789
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.177785157290053,1.184602513376959
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.2496133333333335,1.1774833333333334
Kara,Bassar,Bassar 1,Bassar,Nsp,9.261049761148232,0.7785141862651879
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.216739465039044,1.1762217433425888
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1768227201223755,1.1828589340009485
Maritime,Avé,Avé 1,Assahoun,Nsp,6.460525,0.907545
Maritime,Zio,Zio 2,Mission-Tové,"Moov, Togocom",6.291469298822769,1.1228507707284503
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.282407785980511,1.1315139217767545
Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Togocom,6.26108961325578,1.1578186486263178
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.16435784686475,1.2825275958613687
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1413632962118125,1.250791058526037
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.248635851376477,1.1752410984648218
Maritime,Lacs,Lacs 1,Aného,Nsp,6.2270959723597485,1.5698414386145834
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1287119646334,1.2043329514257366
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.130300394515248,1.2072563544386339
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.130706789157628,1.2090308860965837
Savanes,Oti,Oti 2,Tchanaga,"Moov, Togocom",10.499144943996422,0.4918932019658427
Maritime,Golfe,Golfe 6,Baguida,Togocom,6.1887,1.3395683333333332
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.128498468686807,1.2060588231081804
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.13107089274751,1.210377498075603
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.132015363786857,1.2104810971495854
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1376421346960015,1.2523397908233367
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1410715433802885,1.250634203572055
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.164899902051669,1.2776306754511224
Maritime,Golfe,Golfe 4,Amoutivé,Moov,6.134170306679545,1.2098158224546602
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.13706580124484,1.2107321350087166
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.190081666666667,1.340345
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.194586601011081,1.264591746674578
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.13587,1.2277133333333334
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.135466911325191,1.2279683333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.162313474229787,1.2780585168567227
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1353101733782065,1.2280765179978785
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.134962206276621,1.2112188253676512
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.140822228207337,1.252235636091885
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.196539051418691,1.263837502977044
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.24193,1.1786866666666667
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.131969342067339,1.2115279857756547
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.242236666666668,1.17896
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.243306666666666,1.1806316666666667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170656666666668,1.28254
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.213595909090533,1.1749297491624389
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.213489841380436,1.1745623034904076
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.172705883184342,1.2821048150985843
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.239063333333333,1.1998766666666665
Kara,Bassar,Bassar 1,Bassar,Nsp,9.261109520811903,0.7783777699784632
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.19882,1.264325
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.131988498519878,1.224141599599548
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.154910119945899,1.2235198178953546
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.135571015422967,1.2271408463782247
Kara,Bassar,Bassar 1,Bassar,Nsp,9.261906317447806,0.7756216666666665
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.154791666666667,1.2227050000000002
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1649617679411435,1.2762158264654435
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.237960014228532,1.2001825995597992
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1354460563144455,1.2278469487927415
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,6.135505332825868,1.2289248507536052
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.237946666666667,1.200205
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.135158617641013,1.2307321029006701
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.177580000000001,1.2816933333333334
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.13109,1.2120600000000001
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.130649641573508,1.2117471690982462
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.239610000000001,1.1985383333333335
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,"Moov, Togocom",6.2479466666666665,1.1402466666666666
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1404134502138055,1.2294944872109952
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.185501666666666,1.1667683333333334
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.129348738278539,1.2113463156560809
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.196854999999999,1.17677
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1298683333333335,1.2114416666666665
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.243303333333333,1.1738549999999999
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.153956291569564,1.2227095529760892
Maritime,Golfe,Golfe 2,Bè-Centre,Nsp,6.195238187486513,1.2673566529127265
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.196178333333334,1.1966866666666665
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.134413333333333,1.2175183333333335
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.133373993663068,1.2172757529967324
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.184879548741982,1.179007770161607
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,6.2174734898522095,1.1735343366014237
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.163583333333334,1.2740733333333334
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1308066666666665,1.20946
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",6.2459733333333345,1.17313
Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",6.196093796179254,1.2670836443750095
